iso,date,people_vaccinated,people_fully_vaccinated,total_boosters
FRA,12/27/2020,616,0,0
FRA,12/28/2020,1326,1,0
FRA,12/29/2020,1716,1,0
FRA,12/30/2020,2172,1,0
FRA,12/31/2020,2623,2,0
FRA,1/1/2021,3822,4,0
FRA,1/2/2021,4192,8,0
FRA,1/3/2021,4611,8,0
FRA,1/4/2021,6763,13,0
FRA,1/5/2021,14557,19,0
FRA,1/6/2021,27048,42,0
FRA,1/7/2021,56529,67,0
FRA,1/8/2021,93699,103,0
FRA,1/9/2021,104920,112,0
FRA,1/10/2021,110937,120,0
FRA,1/11/2021,150893,159,0
FRA,1/12/2021,213059,190,0
FRA,1/13/2021,278209,253,0
FRA,1/14/2021,361318,516,0
FRA,1/15/2021,430358,619,1
FRA,1/16/2021,450577,692,1
FRA,1/17/2021,461570,746,1
FRA,1/18/2021,547494,925,1
FRA,1/19/2021,678110,1136,1
FRA,1/20/2021,815688,1333,1
FRA,1/21/2021,974123,1538,1
FRA,1/22/2021,1095214,1797,1
FRA,1/23/2021,1133708,1883,1
FRA,1/24/2021,1143460,2014,1
FRA,1/25/2021,1221717,3472,1
FRA,1/26/2021,1322118,7185,2
FRA,1/27/2021,1429384,13632,2
FRA,1/28/2021,1553768,30060,2
FRA,1/29/2021,1645979,48869,2
FRA,1/30/2021,1675107,53410,2
FRA,1/31/2021,1680348,55310,2
FRA,2/1/2021,1733508,78397,2
FRA,2/2/2021,1805847,116624,2
FRA,2/3/2021,1878176,156945,2
FRA,2/4/2021,1960276,212117,2
FRA,2/5/2021,2028528,260379,2
FRA,2/6/2021,2051476,271813,2
FRA,2/7/2021,2056671,277901,2
FRA,2/8/2021,2103528,326731,2
FRA,2/9/2021,2169579,405244,2
FRA,2/10/2021,2240628,488816,2
FRA,2/11/2021,2327937,594602,2
FRA,2/12/2021,2407295,670706,2
FRA,2/13/2021,2429686,690237,2
FRA,2/14/2021,2434766,697562,2
FRA,2/15/2021,2472898,774362,2
FRA,2/16/2021,2523318,874039,2
FRA,2/17/2021,2573879,980992,22
FRA,2/18/2021,2643693,1104790,22
FRA,2/19/2021,2708786,1197127,23
FRA,2/20/2021,2727388,1225670,23
FRA,2/21/2021,2730723,1231708,23
FRA,2/22/2021,2768235,1304864,25
FRA,2/23/2021,2822037,1390192,26
FRA,2/24/2021,2882076,1473151,27
FRA,2/25/2021,2982690,1564348,28
FRA,2/26/2021,3096182,1635099,29
FRA,2/27/2021,3148313,1657539,30
FRA,2/28/2021,3154522,1661643,32
FRA,3/1/2021,3220468,1715718,33
FRA,3/2/2021,3321885,1782900,36
FRA,3/3/2021,3438452,1848384,36
FRA,3/4/2021,3602116,1921033,39
FRA,3/5/2021,3803078,1983735,42
FRA,3/6/2021,4011073,2001213,45
FRA,3/7/2021,4132366,2005176,46
FRA,3/8/2021,4239546,2054718,48
FRA,3/9/2021,4412035,2110744,50
FRA,3/10/2021,4591079,2167805,55
FRA,3/11/2021,4834013,2231849,57
FRA,3/12/2021,5128889,2285209,58
FRA,3/13/2021,5360333,2300472,59
FRA,3/14/2021,5423698,2303504,60
FRA,3/15/2021,5582399,2334987,63
FRA,3/16/2021,5723998,2373801,69
FRA,3/17/2021,5874517,2411382,73
FRA,3/18/2021,6042390,2455703,78
FRA,3/19/2021,6272447,2492449,80
FRA,3/20/2021,6439168,2503833,81
FRA,3/21/2021,6489128,2505961,82
FRA,3/22/2021,6659213,2539493,84
FRA,3/23/2021,6909655,2581855,85
FRA,3/24/2021,7166608,2625451,85
FRA,3/25/2021,7508485,2670743,90
FRA,3/26/2021,7867336,2712532,96
FRA,3/27/2021,8062633,2729486,97
FRA,3/28/2021,8121994,2734073,100
FRA,3/29/2021,8325022,2787462,104
FRA,3/30/2021,8610572,2857503,109
FRA,3/31/2021,8873655,2931565,113
FRA,4/1/2021,9189241,3024392,124
FRA,4/2/2021,9470626,3119210,131
FRA,4/3/2021,9611723,3181831,137
FRA,4/4/2021,9658275,3200853,139
FRA,4/5/2021,9721648,3211255,150
FRA,4/6/2021,9938924,3324412,167
FRA,4/7/2021,10199249,3439704,184
FRA,4/8/2021,10537166,3562936,199
FRA,4/9/2021,10947411,3679818,249
FRA,4/10/2021,11160077,3762696,264
FRA,4/11/2021,11216239,3796875,271
FRA,4/12/2021,11453369,3912706,317
FRA,4/13/2021,11762927,4056856,416
FRA,4/14/2021,12057536,4196723,631
FRA,4/15/2021,12394741,4347279,971
FRA,4/16/2021,12734103,4494321,1325
FRA,4/17/2021,12922792,4584304,1434
FRA,4/18/2021,12974437,4619763,1482
FRA,4/19/2021,13180189,4758067,1939
FRA,4/20/2021,13434686,4930119,2508
FRA,4/21/2021,13688033,5100367,3345
FRA,4/22/2021,13975668,5290836,4165
FRA,4/23/2021,14273352,5479243,4912
FRA,4/24/2021,14463835,5592871,5165
FRA,4/25/2021,14533415,5631856,5216
FRA,4/26/2021,14754422,5793435,5781
FRA,4/27/2021,15039080,5991024,6725
FRA,4/28/2021,15338678,6185663,8159
FRA,4/29/2021,15695898,6399986,9448
FRA,4/30/2021,16068169,6605366,10583
FRA,5/1/2021,16235849,6659892,10768
FRA,5/2/2021,16327620,6698245,10851
FRA,5/3/2021,16616608,6868402,11696
FRA,5/4/2021,16932369,7102447,12944
FRA,5/5/2021,17259692,7335325,14267
FRA,5/6/2021,17639350,7588003,15912
FRA,5/7/2021,18012188,7866043,17146
FRA,5/8/2021,18234380,7939943,17453
FRA,5/9/2021,18364115,7985117,17699
FRA,5/10/2021,18677551,8222099,18943
FRA,5/11/2021,19081539,8494868,20522
FRA,5/12/2021,19515773,8738924,22082
FRA,5/13/2021,19854417,8796937,22518
FRA,5/14/2021,20308611,8972200,23655
FRA,5/15/2021,20683634,9070317,24108
FRA,5/16/2021,20886413,9091428,24277
FRA,5/17/2021,21262584,9244786,25840
FRA,5/18/2021,21722817,9407703,27841
FRA,5/19/2021,22190300,9555974,30314
FRA,5/20/2021,22697910,9725706,32662
FRA,5/21/2021,23187647,9913758,34689
FRA,5/22/2021,23534878,9999057,35374
FRA,5/23/2021,23696598,10013762,35624
FRA,5/24/2021,23959821,10047927,36235
FRA,5/25/2021,24360143,10246009,38609
FRA,5/26/2021,24773667,10445032,40852
FRA,5/27/2021,25223555,10679456,43050
FRA,5/28/2021,25653173,10967120,45027
FRA,5/29/2021,25952183,11129022,45632
FRA,5/30/2021,26059339,11162493,45803
FRA,5/31/2021,26417423,11378670,47299
FRA,6/1/2021,26848592,11650198,49317
FRA,6/2/2021,27268788,11897498,51336
FRA,6/3/2021,27734512,12174682,53186
FRA,6/4/2021,28190825,12503063,54970
FRA,6/5/2021,28495667,12702321,55655
FRA,6/6/2021,28629011,12752380,55884
FRA,6/7/2021,28969040,13023106,57432
FRA,6/8/2021,29363014,13329105,59270
FRA,6/9/2021,29747991,13615068,61029
FRA,6/10/2021,30152255,13916716,62789
FRA,6/11/2021,30538992,14290184,64315
FRA,6/12/2021,30822293,14508605,64839
FRA,6/13/2021,30927200,14583352,65046
FRA,6/14/2021,31168094,14944004,66503
FRA,6/15/2021,31476335,15339195,68117
FRA,6/16/2021,31790363,15705697,69554
FRA,6/17/2021,32108108,16089733,71023
FRA,6/18/2021,32429894,16544707,72412
FRA,6/19/2021,32654262,16824276,72886
FRA,6/20/2021,32728721,16927385,73022
FRA,6/21/2021,32924542,17334231,74082
FRA,6/22/2021,33147792,17809950,75387
FRA,6/23/2021,33381879,18257170,76629
FRA,6/24/2021,33623788,18675564,78034
FRA,6/25/2021,33851466,19208789,79479
FRA,6/26/2021,34004762,19584720,80092
FRA,6/27/2021,34060687,19741426,80266
FRA,6/28/2021,34215500,20198775,81460
FRA,6/29/2021,34398254,20713721,83612
FRA,6/30/2021,34602301,21205674,85690
FRA,7/1/2021,34833768,21672427,87963
FRA,7/2/2021,35062474,22201830,90141
FRA,7/3/2021,35204534,22575416,91072
FRA,7/4/2021,35261299,22717108,91342
FRA,7/5/2021,35429854,23140505,93037
FRA,7/6/2021,35626666,23622734,94941
FRA,7/7/2021,35839924,24068754,96881
FRA,7/8/2021,36071604,24502088,99031
FRA,7/9/2021,36300248,25023405,101254
FRA,7/10/2021,36448888,25367956,102255
FRA,7/11/2021,36509105,25478586,102543
FRA,7/12/2021,36678549,25962133,104342
FRA,7/13/2021,36965861,26502938,106429
FRA,7/14/2021,37146984,26662544,106879
FRA,7/15/2021,37494115,27182340,109017
FRA,7/16/2021,37874240,27700058,111114
FRA,7/17/2021,38133997,28029410,112012
FRA,7/18/2021,38243744,28145328,112327
FRA,7/19/2021,38529272,28582160,113991
FRA,7/20/2021,38906218,29050679,115742
FRA,7/21/2021,39302065,29473088,117329
FRA,7/22/2021,39743159,29878589,119093
FRA,7/23/2021,40183512,30320903,121037
FRA,7/24/2021,40468776,30599469,121876
FRA,7/25/2021,40589906,30680733,122121
FRA,7/26/2021,40937361,31013885,123761
FRA,7/27/2021,41401485,31347793,125499
FRA,7/28/2021,41860970,31650072,127166
FRA,7/29/2021,42350839,31940214,129019
FRA,7/30/2021,42812702,32257995,131012
FRA,7/31/2021,43098128,32449846,131943
FRA,8/1/2021,43210184,32500658,132201
FRA,8/2/2021,43551865,32742568,133837
FRA,8/3/2021,43950513,32997765,135599
FRA,8/4/2021,44335400,33216994,137228
FRA,8/5/2021,44701608,33455124,138981
FRA,8/6/2021,45061370,33736502,140850
FRA,8/7/2021,45274523,33919886,141641
FRA,8/8/2021,45348736,33984286,141930
FRA,8/9/2021,45607516,34249168,143514
FRA,8/10/2021,45914416,34534939,145196
FRA,8/11/2021,46194186,34802384,146677
FRA,8/12/2021,46465761,35088935,148380
FRA,8/13/2021,46717942,35374587,150003
FRA,8/14/2021,46863308,35575418,150763
FRA,8/15/2021,46902711,35626272,150987
FRA,8/16/2021,47088909,35947725,152547
FRA,8/17/2021,47304630,36289132,154209
FRA,8/18/2021,47503713,36618635,155852
FRA,8/19/2021,47695766,36949482,157529
FRA,8/20/2021,47882261,37320854,159380
FRA,8/21/2021,47987077,37561273,160112
FRA,8/22/2021,48019027,37648895,160371
FRA,8/23/2021,48160030,38008811,161956
FRA,8/24/2021,48322554,38389121,163827
FRA,8/25/2021,48473719,38743349,165898
FRA,8/26/2021,48616618,39089817,168493
FRA,8/27/2021,48765076,39481635,171326
FRA,8/28/2021,48855758,39732997,172743
FRA,8/29/2021,48883083,39816732,173269
FRA,8/30/2021,49000515,40143281,178014
FRA,8/31/2021,49129350,40480192,188243
FRA,9/1/2021,49265519,40767898,210726
FRA,9/2/2021,49380174,41017377,237302
FRA,9/3/2021,49498505,41312347,267338
FRA,9/4/2021,49588399,41531499,279955
FRA,9/5/2021,49609766,41576725,284356
FRA,9/6/2021,49685468,41758859,316391
FRA,9/7/2021,49765785,41941701,349703
FRA,9/8/2021,49856799,42149049,379423
FRA,9/9/2021,49933785,42315735,412559
FRA,9/10/2021,50029836,42521047,448361
FRA,9/11/2021,50097005,42691123,460531
FRA,9/12/2021,50109835,42723380,463321
FRA,9/13/2021,50174416,42850835,504627
FRA,9/14/2021,50247920,42981341,561109
FRA,9/15/2021,50324588,43150143,616866
FRA,9/16/2021,50388486,43265733,677069
FRA,9/17/2021,50463579,43423459,731032
FRA,9/18/2021,50511823,43563553,746667
FRA,9/19/2021,50519731,43587377,749114
FRA,9/20/2021,50564311,43681561,799291
FRA,9/21/2021,50610229,43780351,862151
FRA,9/22/2021,50658940,43923108,917645
FRA,9/23/2021,50702238,44015643,980163
FRA,9/24/2021,50754562,44149337,1034854
FRA,9/25/2021,50789787,44265275,1051177
FRA,9/26/2021,50795348,44283152,1053457
FRA,9/27/2021,50829336,44360306,1100785
FRA,9/28/2021,50865860,44435863,1155867
FRA,9/29/2021,50910286,44536905,1209375
FRA,9/30/2021,50946635,44610211,1266560
FRA,10/1/2021,51008355,44713429,1324561
FRA,10/2/2021,51047828,44792063,1345588
FRA,10/3/2021,51053118,44802636,1348129
FRA,10/4/2021,51088326,44861480,1400871
FRA,10/5/2021,51122263,44926129,1462057
FRA,10/6/2021,51164991,45005667,1527956
FRA,10/7/2021,51195568,45068190,1593520
FRA,10/8/2021,51245054,45160466,1671427
FRA,10/9/2021,51278731,45221605,1703017
FRA,10/10/2021,51283453,45229123,1706228
FRA,10/11/2021,51314189,45279247,1767398
FRA,10/12/2021,51345840,45333928,1838188
FRA,10/13/2021,51386008,45396971,1912796
FRA,10/14/2021,51416372,45450139,1981712
FRA,10/15/2021,51461333,45525680,2075182
FRA,10/16/2021,51492668,45569921,2111934
FRA,10/17/2021,51496566,45575218,2115542
FRA,10/18/2021,51525783,45617826,2183214
FRA,10/19/2021,51552979,45663572,2259800
FRA,10/20/2021,51588326,45716179,2356969
FRA,10/21/2021,51614495,45761579,2441098
FRA,10/22/2021,51652945,45824258,2546251
FRA,10/23/2021,51679979,45865563,2591791
FRA,10/24/2021,51682926,45870361,2595487
FRA,10/25/2021,51709036,45906780,2677985
FRA,10/26/2021,51732806,45941959,2765448
FRA,10/27/2021,51762922,45988440,2874752
FRA,10/28/2021,51786533,46023536,2963668
FRA,10/29/2021,51818123,46075194,3081241
FRA,10/30/2021,51838701,46108532,3131680
FRA,10/31/2021,51841220,46112320,3135281
FRA,11/1/2021,51849764,46117238,3138535
FRA,11/2/2021,51876151,46157479,3232324
FRA,11/3/2021,51906285,46205494,3351500
FRA,11/4/2021,51930109,46243127,3459335
FRA,11/5/2021,51962531,46296178,3601267
FRA,11/6/2021,51984085,46330805,3666307
FRA,11/7/2021,51986515,46335039,3671524
FRA,11/8/2021,52007149,46372922,3799008
FRA,11/9/2021,52029592,46417719,3961106
FRA,11/10/2021,52061213,46472684,4148654
FRA,11/11/2021,52065963,46479518,4161691
FRA,11/12/2021,52095067,46534655,4345801
FRA,11/13/2021,52115424,46567311,4426665
FRA,11/14/2021,52117791,46571215,4433860
FRA,11/15/2021,52138316,46609835,4595111
FRA,11/16/2021,52161991,46653756,4796011
FRA,11/17/2021,52192536,46704088,4996352
FRA,11/18/2021,52215996,46749836,5188612
FRA,11/19/2021,52249692,46811169,5432478
FRA,11/20/2021,52275118,46847898,5534888
FRA,11/21/2021,52277784,46852405,5544597
FRA,11/22/2021,52300608,46885595,5725534
FRA,11/23/2021,52326346,46931099,5955610
FRA,11/24/2021,52358169,46984759,6181258
FRA,11/25/2021,52383823,47033960,6438056
FRA,11/26/2021,52417079,47108672,6818531
FRA,11/27/2021,52440587,47158242,7033924
FRA,11/28/2021,52444115,47168728,7090785
FRA,11/29/2021,52463564,47222847,7433255
FRA,11/30/2021,52488353,47294683,7891773
FRA,12/1/2021,52515754,47370128,8362220
FRA,12/2/2021,52537887,47441654,8890806
FRA,12/3/2021,52563469,47534482,9488802
FRA,12/4/2021,52581811,47594808,9825839
FRA,12/5/2021,52585969,47610948,9921823
FRA,12/6/2021,52614421,47683670,10416341
FRA,12/7/2021,52637990,47774901,11063744
FRA,12/8/2021,52663517,47866803,11657560
FRA,12/9/2021,52687604,47960842,12323159
FRA,12/10/2021,52715683,48071668,13061524
FRA,12/11/2021,52735938,48147706,13497806
FRA,12/12/2021,52741623,48170827,13640443
FRA,12/13/2021,52762995,48261537,14230037
FRA,12/14/2021,52790986,48379758,14998564
FRA,12/15/2021,52819444,48493886,15695433
FRA,12/16/2021,52847502,48609431,16462316
FRA,12/17/2021,52879167,48737632,17273129
FRA,12/18/2021,52904112,48819118,17744406
FRA,12/19/2021,52912883,48847635,17914235
FRA,12/20/2021,52944668,48944651,18507695
FRA,12/21/2021,52984152,49056493,19192685
FRA,12/22/2021,53023718,49155594,19770806
FRA,12/23/2021,53057512,49234902,20213624
FRA,12/24/2021,53068213,49260910,20325110
FRA,12/25/2021,53068993,49264480,20332741
FRA,12/26/2021,53073692,49276358,20385014
FRA,12/27/2021,53104202,49360251,20840053
FRA,12/28/2021,53142571,49459038,21406093
FRA,12/29/2021,53182453,49547202,21909098
FRA,12/30/2021,53218381,49622282,22331715
FRA,12/31/2021,53230434,49647368,22449023
FRA,1/1/2022,53232031,49650588,22457597
FRA,1/2/2022,53238162,49663640,22516165
FRA,1/3/2022,53277913,49753766,23012727
FRA,1/4/2022,53320229,49864750,23656552
FRA,1/5/2022,53381455,49968352,24227850
FRA,1/6/2022,53425776,50078682,24869645
